N=1, N=2, N=10, N=100
-2.57008, 0.585093, 0.612667, 0.432789
-13.5589, -0.572913, -8.63381, -0.0692839
-4.16569, -0.539617, -1.29779, 1.47845
-0.440578, -0.51961, -0.241697, -0.679924
-0.537021, 1.45312, 0.208766, -1.04473
-0.236639, 303.139, 47.6675, 1.90162
-0.559953, -12.4964, 2.35794, 2.9719
-0.180965, 0.0427545, 14.9475, -4.71456
3.52094, 0.491839, 3.10049, -0.74718
2.51612, 0.354163, -5.01313, 0.781975
0.742147, 57.3036, -1.08571, -10.5182
0.453591, -0.201798, 0.183786, 1.7385
0.312127, 0.226091, -1.64639, 0.203462
0.850369, 0.245703, 1.04544, -3.1022
-0.0391043, 0.773096, 71.7669, 0.344194
-0.019259, 0.800715, 0.774041, 33.301
10.101, -0.556641, 11.9603, -0.0917293
-0.534536, -2.13225, 0.863205, -0.765378
0.505798, 0.217693, -3.338, 0.978437
0.508007, -2.96871, -1.88184, 1337.93
0.0463624, 0.438671, 1.45628, -1.35763
-0.960142, 0.755929, -0.517257, -0.176647
-0.21303, 0.024911, 9.02737, 1.40588
-1.97819, 1.51669, -1.28771, -14.3543
-0.224857, 8.02376, 2.57019, 0.255731
6.06721, -6.80548, -1.9245, -3.03605
1.68201, -0.386962, 6.80739, -3.98739
2.23044, -0.796302, -10.6171, -0.900379
-3.67714, -14.0649, -0.173849, 2.04742
-0.226017, 9.23205, -0.65131, -0.968972
-10.1295, 1.34116, -0.107154, -0.099547
4.79833, 0.0269208, 1.52482, 1.01845
-0.625748, 3.78138, -0.153081, 0.622458
0.399231, -0.130152, 1.05281, -1.32355
-0.0972608, 1.94574, 0.228628, -0.339839
0.346399, -5.15434, -0.738061, 1.01382
0.133534, -27.1426, 0.358396, 0.824254
0.746806, 2.09449, 1.35082, 4.17235
-0.369428, -2.00632, 0.813094, -0.974491
-0.665038, -0.190937, 0.188271, -0.577896
1.06771, 1.62262, 1.6732, -0.326152
-2.06598, 0.118761, -2.40097, -3.24147
0.145636, -2.51892, 0.579543, -1.58365
0.612775, 0.50592, 0.187741, -0.955017
-0.538653, 2.82514, 0.252316, 0.305884
36.6852, -0.225574, -7.78147, -9.98959
-0.168342, 0.438106, -0.463284, 2.20247
1.26158, 0.0221085, 0.643622, 0.472324
0.129253, -1.51739, -0.376944, -0.869617
2.14679, 0.147952, -2.03141, 0.859429
-19.9611, 0.114505, -0.922522, 0.670458
0.0169805, 1.87246, 0.499005, 1.49043
9.21748, 3.86011, 5.39854, 1.30705
-0.489048, 2.89664, 1.77778, -0.601667
-0.946993, 1.22486, 0.243584, 2.10839
-2.67103, 1.74484, -6.76698, -0.376938
-1.9957, -0.850008, 1.72954, -0.25951
-1.16243, -0.7588, -0.359005, -3.46744
1.61276, 0.850035, 0.730588, 3.11684
-1.15167, 5.70558, -236.292, -7.56577
2.38627, 0.222611, -0.0908293, -3.3144
1.75142, -4.26663, -2.20738, -1.53154
-0.577097, 0.462299, -1.89639, -0.184016
-3.06643, -0.178844, 0.240423, -0.158634
-1.1307, -1.16811, -0.0515053, -5.66179
4.63652, -1.24518, -0.500938, -2.04453
2.36053, 1.16368, 2.66033, -16.8226
0.125241, -130.193, -0.469575, 0.280106
0.426527, 0.354209, -0.33864, 0.498965
-3.54195, 1.12039, 0.344738, -4.11391
-2.82344, -1.17612, 0.0504499, -0.625057
2.27213, 1.22578, 0.638743, 83.4589
-0.136828, 0.681762, -0.17892, -4.04858
0.114863, 2.59049, -2.45169, 0.718485
0.425835, 0.64187, -0.140039, -0.223418
-1.54006, 1.28107, -0.534166, 0.099992
0.606646, -2.08057, -17.3451, 6.58936
-0.282373, 1.88465, 0.226912, 6.05674
-0.248449, -1.77108, -0.818013, 1.0187
-0.27316, -0.106913, -0.51313, -12.6057
-0.666222, -1.85041, -1.49442, -0.211518
0.050585, 0.226409, -3.50726, 0.539387
1.5473, -3.08448, -1.14352, 0.519604
-1.4775, 0.689577, 0.3149, 2.04406
0.391701, -1.57982, -0.0760714, -0.100147
-0.0263803, -0.356079, -0.208739, -36.3007
-2.59329, -0.514854, 0.461006, 2.85186
0.305732, -4.33388, 2.63047, 1.73722
2.89145, 16.1076, -0.0495403, 0.702684
0.861206, 2.70008, -0.368566, -0.632299
1.54941, -1.62629, -0.702316, 0.343085
2.06101, -0.516418, 0.175255, -1.78376
16.7585, 2.01925, 0.546767, -3.12113
3.45328, -0.350914, -4.04155, 1.87573
-0.330915, -0.078676, -0.0443796, 0.489919
-0.271741, 0.318865, -0.592751, -0.959109
-22.7334, 2.62615, 0.459898, 2.19222
-2.00811, -0.993767, -1.17586, 1.09851
0.974673, -1.65975, -0.27195, -1.27099
0.552038, -1.24878, 0.995577, 0.333349
-0.775231, -0.233439, -1.90333, -3.1826
-1.67638, -5.77155, 1.25059, -0.625719
-0.223226, -0.120091, -0.307395, -3.96313
1.18034, 0.603534, -2.95256, -0.540372
-4.60114, -13.3886, 4.73813, 0.412185
0.715719, 1.03707, 0.700864, -1.5567
-87.2515, -0.639282, 0.72535, -1.49168
12.6092, -0.555222, -6.87134, -1.38997
-1.22455, 0.139726, -281.091, -1.43264
0.0590799, 3.20692, 5.28936, 0.0149811
1.18489, -2.04624, -5.99604, 1.22516
-0.419843, 0.465536, 0.904909, -0.765744
28.4461, 20.2358, -1.84297, 3.14704
0.751272, -2.32258, -0.959478, 7.03365
-3.7792, -7.14579, 0.637261, -48.3637
0.239579, 3.92331, 1.90213, -2.38355
7.80654, -4.06195, 0.453319, -0.188386
-0.261922, -1.8867, 0.168743, 1.0782
1.12179, -0.14233, 2.61071, 0.0527053
0.404341, -0.702457, 1.43664, -0.507225
-0.460161, -3.37499, 5.27137, 26.0893
-0.451138, 0.467445, 0.39617, -0.194243
1.41771, -0.521838, 0.684618, 0.817779
-0.0864159, 0.654789, -2.51395, -4.30891
-0.0825623, -1.22537, 0.206488, -0.710865
-35.1939, 0.644941, -0.0552801, 12.2689
0.451665, 0.511732, -0.932043, -0.0252448
4.55818, 1.20166, -3.34031, -0.187595
-0.664992, -517.461, -0.640733, -6.30838
-1.15235, -37.2086, -0.424717, -0.552981
1.93207, -1.57856, 0.469885, 8.22345
0.299927, -0.206223, 0.242777, 0.53115
-0.35986, 0.423822, -0.309255, 2.5742
-0.978764, -0.979714, 3.60165, -0.754165
-0.523219, -2.30555, 1.19708, 0.244459
0.451849, -0.383189, -0.400935, -0.0766173
-3.00867, -12.1411, -4.90141, -5.6085
-0.472291, 1.82271, -10.0026, -0.448234
-0.341528, 29.0574, 0.427149, 0.407642
-1.07598, 0.763143, -0.500102, -0.109879
-0.38043, 0.965141, -0.575287, -0.476021
2.10573, 3.52162, 0.00283469, 0.979657
-0.0726399, 1.74521, 1.38494, 0.536478
-0.824706, 0.262994, 0.314638, 15.1343
0.214071, -0.691201, -3.14812, 0.931748
-0.292593, -4.99192, 0.289342, -0.0320337
-6.43861, 0.510945, -0.53434, -1.45509
-1.97817, -0.0351715, -0.209964, -0.562925
0.531089, 0.420836, -0.750939, 3.51451
-0.628002, 1.42411, -1.32679, 0.828241
-2.18388, 24.8715, -2.63922, -0.00986853
1.28249, -22.5242, 0.456001, -8.25513
-0.0483087, 57.1236, 1.12788, 2.7033
-0.766375, 2.43751, 0.417656, 0.0861671
1.16239, -0.378279, 0.250839, 0.292992
-0.958004, 1.91919, -0.0940718, 3.08312
1.04734, -3.78413, 3.26383, -2.55656
0.590486, -1.28849, -2.11578, -0.614671
-11.3977, -0.361216, -0.172748, 3.24965
-0.770087, 0.568105, 9.11154, -0.465299
0.921161, 0.693066, 67.0067, -1.11078
0.543755, 2.31652, 1.44763, 0.761053
0.152773, -1.86324, 1.10187, -3.29909
15.9585, 0.253897, -0.977171, 4.0356
-0.0354162, -0.865153, 0.878645, -0.359482
0.473135, 0.787835, 0.111336, -4.79249
-22.6015, -2.61201, 3.87465, 0.119176
-2.41829, -1.7956, 0.700893, 0.202709
1.06609, 0.616551, 3.58457, 1.34967
0.685297, -0.546188, 0.947265, -0.926211
0.527446, -1.32309, -0.692555, 0.665525
-4.60119, -14.2262, 2.57973, -0.365548
1.34408, 3.63541, -301.492, -2.4974
-2.59008, 0.208603, -0.193203, 0.256509
-1.03568, 0.459436, -0.656495, 130.801
0.492088, -24.2887, -0.719601, -0.0476242
-1.78045, 0.958091, -0.424862, -0.91826
-4.32419, -2.57552, -0.48221, 1.8131
-3.69459, 1.07952, 0.682662, 0.10097
0.409604, -9.55, 1.83043, -4.97833
0.819829, 0.0209112, -0.289219, 0.192341
0.681453, -0.170362, 0.607678, 0.559154
1.66955, -14.6677, 0.634714, -1.78489
-5.14872, -1.88993, -1.71901, 1.35868
0.430231, 1.0421, 90.7733, -3.9743
-1.08351, 0.808191, 3.02871, 1.09437
-0.311999, 0.625417, 0.303952, -49.6515
13.6946, -0.993864, -0.74562, -1.44911
-0.862553, 10.9657, 0.475433, 0.31464
-1.6124, 1.43918, -0.0979877, 1.17209
-0.592764, 0.551426, -4.43279, 11.643
0.102506, -10.1516, -0.112781, -2.35059
-0.948223, -2.78097, 5.70396, -0.439173
-1.34025, 0.122051, -4.82275, 0.153734
0.333129, 1.26243, -8.67293, 0.11167
0.222659, 0.182263, -1.61043, 0.9567
2.84359, 3.42108, -0.521055, -0.423785
1.75214, -1.32864, 1.57956, 1.23091
4.84429, 1.03372, 2.17421, 0.816549
-1.10633, 2.42418, -1.94283, 0.357262
-0.550973, -0.413084, -21.0798, -11.1153
-0.318077, -0.900101, -0.883413, 0.340524
4.68464, -2.0489, 0.66373, -3.79985
5.20408, -0.357751, -0.573405, -10.8076
0.0110284, 0.625219, 1.2649, -0.704197
2.2475, -1.24706, -0.405596, -2.4629
-7.39917, -0.583684, 0.435996, -1.56553
7.04279, 16.6354, -2.75547, 3.57254
-1.14784, 0.891071, 1.09244, -2.61958
21.4364, 0.13966, -0.0118522, 5.13618
0.200303, 0.670504, 0.672493, -6.84405
-1.0523, 1.39765, 1.7378, -0.208341
0.675926, 0.085604, 35.9904, 0.186092
0.232074, 1.59523, 0.370295, -7.78918
-1.12316, -0.20575, -10.9286, -0.523715
-1.77339, 1.86271, -1.18164, 0.381886
-0.136934, 2.38019, -4.32056, -17.2598
-2.5336, -0.959105, -4.71326, -2.00739
8.29766, 1.19603, -2.37918, -10.2063
0.19587, -0.0673772, -2.34449, 0.094536
-0.0898506, 9.75142, -1.6263, 0.742743
-0.982146, -0.104466, -2.91377, -0.390562
-3.36957, -2.55125, -0.22779, 1.15901
-1.30477, -0.212379, 0.000733795, 2.39654
0.0318532, -0.00740067, -3.86185, 20.1257
0.598215, -0.783594, 7.89227, 3.4166
-0.369076, 0.492112, -71.469, 1.38091
-0.0281978, 10.9642, 0.115115, 0.054727
-1.17881, -1.16958, -1.93867, -3.20331
0.338421, -1.75467, -0.591621, 4.34229
-1.1445, -1.71612, -0.569444, -1.29884
0.173028, 1.06434, 0.699904, 0.0253277
1.24692, 1.64845, 0.708534, -0.553141
0.328484, -1.98706, -1.76094, -0.59513
0.206406, 3.71671, 0.0412575, 2.18832
-2.2951, -0.0476568, -1.76303, -0.702998
8.65781, -13.5049, 1.28556, 0.123417
6.6953, 1.66719, -1.84527, -4.2892
3.06022, 6.05634, -1.15765, 9.21779
0.254008, 45.725, -0.131841, -0.703795
-1.68164, -63.3873, 0.0247454, -3.84215
-1.57061, -2.43266, -2.56443, 0.372479
0.77811, -2.10914, 0.291812, 0.208586
1.19654, 1.12878, -0.903227, 0.302601
1.86815, 0.0373816, -0.897465, 28.2439
-1.2898, -0.509471, -0.0703884, 0.0160832
-1.32234, -0.445323, 0.816066, -0.134604
0.116498, -1.27502, -28.8273, 0.0483524
-0.26781, 429.904, -0.339729, -0.178065
3.4175, 0.918375, -0.297375, -0.244325
-0.262598, -2.72002, 0.559541, 0.96917
-2.51399, -3.66639, 0.269773, -0.402656
-5.88628, 0.319719, 0.158022, 0.898543
2.6798, -1.0355, 2.02815, -2.57819
0.0931127, -0.385981, 4.43035, -0.0229888
1.66506, -0.0247092, 0.955514, 0.319252
13.6423, 1.00424, 0.760729, 4.03384
0.656094, -0.741914, -0.545277, 0.42439
0.321172, 1.03405, -1.41575, 0.271093
0.878389, 2.26466, 0.78356, 9.10933
0.0559579, 2.27666, 29.002, 2.0063
4.75772, -258.779, -0.953685, -13.9684
20.8104, -6.07122, -2.5706, 1.12271
0.500953, 1.48145, 4.05205, -0.0556059
-0.376368, 17308.5, 6.1646, 49.1083
-0.270717, -0.175553, 4.85334, -8.24133
0.545099, -1.1915, -7.15858, 6.63399
-3.47679, -1.67606, 2.42532, 1.01691
1.36734, 4.49737, 0.545494, 0.210418
0.0357016, 1.34151, 3.07365, -18.9248
-4.84928, 3.61654, 0.292961, 0.0495531
-0.0046501, 1.63017, 2.47681, -5.61002
-0.424886, -0.180445, 0.31681, -0.892126
1.73493, -0.483749, 3.86697, -0.14429
-0.312022, -1.42552, -5.50707, -0.355002
-1.08373, 0.209659, -0.90371, 0.343181
-0.238809, -3.71352, 0.800645, -1.33177
-5.4078, -0.377603, -0.97451, 3.1256
-0.48705, 1.38172, 1.72627, -3.37567
2.17823, 0.236175, 1.37124, 0.558292
3.00655, 0.459442, 1.95146, -2.66104
1.00408, 10.9031, -0.39721, -0.446276
1.12791, 0.30751, 0.0206127, 1.38088
-0.29885, 1.33961, 7.81498, -0.95528
-0.0223353, 0.854404, -8.06618, -5.85426
-0.780804, 1.22765, 0.160756, 0.477342
-1.18224, -0.19954, 0.797396, -2.12807
0.39842, -0.444945, 0.727255, 0.100273
-3.57341, -0.487338, 0.0305911, -1.09547
-0.114874, -0.593023, -0.425762, -3.29393
-0.297905, -0.203515, 2.49597, 0.112624
1.34, -4.00905, 0.152886, 0.533629
1.78672, -3.33823, -0.921116, 7.02646
2.24657, 1.32536, 0.737028, 4.83664
0.763961, -2.00716, -3.91094, -1.40693
-0.0622, -0.659123, -0.796714, -0.600285
0.412126, -1.6333, -0.542464, 1.00529
-0.440245, 0.582728, -0.66355, 0.432245
-0.311986, 0.139369, 2.29641, 0.688156
0.958089, 0.697047, 2.97748, -1.11542
-0.597534, -0.59038, 2.89407, -0.564878
0.392143, -0.361592, 1.73463, 1.73111
0.0184155, -0.173564, -1.27916, 25.1789
1.99069, 35.7096, -0.737978, -0.758574
0.334019, 0.176424, -4.0589, 1.15306
-1.67241, 2.57603, -0.871703, -5.41006
4.78453, -0.594313, 0.50474, 2.89968
-1.04356, -0.419837, 1.95979, -1.37333
3.09367, -3.65716, 0.955585, 0.264094
-1.47763, 1.37775, 0.543665, -1.31363
2.73651, 2.11499, 26.2043, -3.0045
-1.816, 0.665173, -0.0691496, 0.315699
-13.5839, 0.495041, 1.94239, 1.04802
-0.544049, -0.56975, -8.15796, 1.13465
0.226408, -0.0588562, -2.38186, 0.266465
0.886418, 0.00540274, -0.48284, -0.514373
1.63763, 0.972538, -2.25936, -1.11423
27.569, -0.548382, -15.8337, 4.35574
0.537743, -0.0448482, -3.05924, -4.00063
0.386872, -0.339164, 0.482024, 0.385952
-1.34721, -2.32189, -4.61221, -24.8668
0.367433, 0.373435, -4.5704, -12.6391
-3.92067, -0.0803513, -1.62363, -0.903724
0.296629, 2.68068, -0.901072, 0.192803
-0.264525, -7.22753, -2.42059, -0.601633
-1.23705, 0.222829, 29.4655, -1.69981
1.85587, -9.16572, -0.136267, 4.19124
4.44796, -0.390703, -1.86507, -0.222628
-1.64389, -0.0326094, 0.60308, -1.4242
0.0215531, 0.0851594, -0.139469, -0.207358
-3.78755, -2.74088, 1.84173, 0.11207
1.06463, 0.728096, -2.28341, -16.0925
2.29322, -0.50042, 0.0197662, 1.07634
0.243281, -5.73442, 0.497974, 0.229284
0.925216, 4.5937, 9.13457, -0.101217
-0.710557, 0.554035, -0.218012, 0.420095
1.76822, -7.4773, -1.61675, 0.0156896
2.78399, 8.14939, 0.400967, -1.0209
0.89895, -0.599777, 0.119394, 0.00662624
-2.31871, -2.6742, 0.00610071, 5.89759
-1.09966, 0.736719, -5.00578, -0.225529
-4.069, -20.0107, 0.0580518, -0.138959
-5.05776, -0.430417, 1.7669, 0.459968
-0.156579, 0.0242274, -2.3566, 0.0691122
-3.17367, 0.614176, -11.232, -1.3062
0.226738, -2.56955, -0.614606, -0.423153
0.660853, 2.89184, 1.24089, -0.746996
-0.690592, 0.434261, -0.00137039, 0.29276
0.804008, -2.92598, 0.725466, -0.0961039
-6.00792, 2.60423, -0.500414, -7.01337
0.290048, -6.27292, -1.80799, -1.30487
-5.88049, -7.84441, 0.625376, -2.81927
0.034781, 155.325, -1.98632, 1.18035
3.63743, -2.59343, -4.77645, -2.19912
-5.97794, -6.53364, 0.696323, 0.501617
-0.0994231, 0.731701, 0.645672, -32.2537
-0.599616, 0.679383, 0.221213, 1.72127
-1.65921, -0.276048, -0.359612, -1.44158
-0.360514, -2.0607, 0.247656, 2.47429
-0.463313, 0.310563, -0.294776, 7.64776
-8.01624, 0.881012, -0.171539, -3.16999
-0.720755, -0.0614024, 0.804098, 8.83027
1.34984, 1.40234, 3.10663, -0.372746
0.984784, -1.37034, 0.174301, -0.236153
1.50659, 0.404452, 0.835816, -0.73577
1.6035, 0.0284583, -0.316909, -0.744178
28.1013, -1.11186, 0.212598, -1.34133
-1.12782, 2.72197, 0.189551, -0.43778
-0.117347, 11.312, -4.71627e-05, -4.72286
-3.94819, -2.8716, 0.748882, 0.736878
-5.84927, 0.745988, -0.288849, -8.70885
0.830219, -1.76446, 0.828963, -1.70306
-1.40884, 19.6358, -1.67467, 0.0116339
1.08266, -2.08307, -60.5022, -0.076139
-1.24176, 5.91568, 4.21723, -0.57622
84.5566, -0.986564, -3.58873, 1.62181
0.710026, -0.0446414, -1.5953, 5292.71
-0.271781, -3.96537, -25.6062, 0.590736
-1.07377, -0.55019, 0.298195, -14.7899
-4.87482, -0.564403, 0.437858, -1.32324
1.32324, 5.77694, -1.33247, 0.532103
-0.169948, 1.59591, 0.540846, -5.00293
-0.89875, 1.38561, 0.47089, 1.8759
-3.36502, -0.827613, -2.75412, -4.70056
1.42169, 0.667975, -0.233935, -0.221599
-2.1385, 1.76108, 2.02021, -2.61791
-0.0614796, -0.40594, -0.0126446, 0.312521
-0.0536974, -1.63377, -1.61645, -0.657116
0.560383, -0.780761, -0.757856, 0.441706
1.24145, 2.00676, 0.809528, 4.66781
0.337441, -18.0539, 0.575492, 0.0800026
-0.837995, -1.2871, 0.0527213, -0.0662347
2.00584, 10.6585, -0.501192, -1.95538
-0.783092, -0.0688749, 0.862224, -0.211023
3.37291, -1.73824, 1.28994, -0.909243
-0.314475, 1.1674, 0.402749, -2.02645
-0.0608285, -1.2555, 0.888428, 1.65738
-0.040113, 0.413627, -0.517009, 1.97579
0.744166, -1.18306, 0.75889, -1.61961
0.904095, -0.72308, 0.413344, 3.84998
3.07432, 0.781557, -1.14455, -2.38541
0.521746, 3.05273, 0.499105, 0.169943
0.397832, 1.33412, 1.7982, -0.557297
1.46312, -0.938037, 0.620295, -0.18279
0.634152, 2.70114, 1.16644, 2.29787
-0.292269, 0.730019, -0.757868, -1.03478
-0.369226, -0.116446, -1.27948, -0.971717
-2.86911, 0.195539, 0.295983, -1.16851
-0.274599, -2.73291, 4.14763, -3.86955
-3.38995, -0.186458, 0.176686, 0.906907
1.23474, 1.01336, 2.39198, 0.256853
2.58836, -0.335625, 2.48505, -0.405779
-0.877518, 0.502927, -0.294031, -2.70346
0.0731163, 0.244636, 19.6002, 0.747682
-0.113373, 2.12369, 1.12391, -0.686229
2.24078, 1.61345, -0.279835, 0.5774
-1.6429, 0.810162, 0.320782, -6.8907
1.95208, -3.40539, -0.14094, -1.41575
-1.12982, 1.02815, -1.58536, -1.93766
1.93752, 0.945851, -0.186727, -4.6615
-0.995613, -15.5353, 0.669854, 3.23515
-0.60879, -1.14507, 5.83754, -2.61902
1.19385, 1.44642, -1.12848, 0.863068
-10.2481, 0.589357, 0.314864, 4.36238
-0.666065, 0.310665, -0.0788198, 0.150095
-0.0559461, -0.0479802, 3.09686, 1.23381
-1.57097, -0.170167, -0.353632, 1.37419
0.344152, -6.08929, 0.487414, 1.10312
0.937192, 0.283213, -4.30377, -5.23383
0.220008, 7.11332, 0.0120787, 0.689355
-0.390596, 1.28865, 0.709392, 6.88006
-0.118629, -1.76253, -0.234338, -1.05312
0.330543, -0.0897179, 3.5181, 0.132289
-0.754161, 0.0712068, 0.632497, -0.637849
-1.11423, 1.18992, -0.0429434, -0.198332
-0.588354, 152.517, -2.31388, 0.0235337
-5.72335, -0.298042, 0.673973, 2.7742
-1.1123, -3.18742, -0.937941, 1.05973
0.0538558, -9.59222, 6.22377, -0.63674
0.0512192, 0.20984, -3.23387, -0.896007
-0.993357, -0.42453, 1.15557, -1.37638
-0.108168, 0.00341706, -1.53263, -7.13286
0.641513, 0.887279, -2.94006, 1.46601
-0.778132, 0.0119706, 5.82905, 0.339389
1.57686, 3.46653, -0.141898, -0.0290724
0.496459, 0.0794673, -0.0932596, 0.222029
-0.437426, -2.24045, 0.0459519, -2.51336
1.89626, 18.4079, 0.308471, 0.0927217
0.278659, 2.69952, -0.592246, 2.73375
-1.18834, 0.128341, -2.0301, -1.26187
-0.514512, 0.311946, -1.56901, -0.754647
0.256529, 0.0457381, -2.30756, 1.20438
2.85198, -1.02032, 13.1161, -0.482001
0.155995, 5.72355, -0.330688, -0.533712
-2.55827, -0.0278898, -56.4941, 0.521562
0.373015, 1.72694, 0.421416, 0.287167
1.18055, 0.0359165, 0.495956, -1.8837
0.115159, -1.54881, -0.122478, -0.681654
0.477044, -5.21084, 1.04603, 0.574799
-0.142786, 0.320251, 1.35212, -0.482938
-0.301257, 0.857812, 1.39009, 5.23456
1.00539, -1.29848, -0.137108, 0.872259
0.996869, 127.578, 1.6867, 8.63584
-0.908867, 1.60758, 1.00316, -0.114293
-0.103803, -0.749793, -1.08578, -1.28776
3.04653, -1.05255, -0.968272, 2.58488
-0.572269, -2.73826, -1.99268, -2.55023
-1.12468, -0.698077, -3.07624, 1.71728
0.123355, 0.120263, 0.0232402, 1.92605
1.56512, 9.56285, -0.777015, 1.20287
-1.08716, 6.30443, -1.37786, 0.966334
-0.585529, 2.58848, 2.26636, 0.445385
0.510046, 2.58376, 1.91874, -1.44943
0.860315, 7.36412, -0.857847, 0.158755
0.689335, -6.87061, -1.65899, 2.49541
0.304465, -0.444657, -1.41442, 1.77208
0.938674, 0.152664, 0.212507, 0.715289
5.94968, 0.214692, 0.182613, 0.783625
-0.738606, 0.818932, -1.37437, 4.1939
0.0523843, 2.03051, 1.70567, -0.540632
-0.428948, -0.241572, 0.715831, 0.577501
2.49773, -2.38894, 1.06647, -6.42448
16.6438, 0.721976, 1.359, 2.66851
-0.565061, 2.67466, 0.315117, -0.300006
-2.57095, -0.170514, -0.0936211, 0.276656
1.51656, 0.944154, 9.52563, -0.238951
0.72247, 0.0904522, 1.23525, -9.74658
0.0516593, 1.11806, 0.0745234, -0.46108
55.1546, -0.643543, 0.256243, 0.463694
0.588429, -0.646048, 1.47602, -0.0140351
-1.915, -0.563279, -2.36944, 0.244021
-0.966798, -0.76825, -0.389737, 1.39096
-0.268441, -0.904977, -0.355488, 5.89148
1.93228, 11.5354, 2.53864, 0.210073
-0.862042, -26.0953, 24.632, 1.01315
0.548175, -0.993842, -0.882301, -0.378428
0.496664, 5.5238, 5.25241, -8.83264
0.107725, 0.00143283, 1.30961, -1.707
0.132752, -30.3193, -0.207903, -0.123258
-9.96479, 9.16075, -0.356291, -1.38791
0.295576, -1.41358, 10.6271, 9.36156
1.59581, 0.270305, -8.09638, 0.141626
-1.03276, -1.36557, 0.67866, -0.713379
0.155036, -2.19955, -0.382267, 0.0595929
-1.48327, 0.0182235, 0.297415, -3.7243
-0.694398, 0.366676, -3.46675, 0.059202
1.13914, -1.82937, 0.0504529, 0.0484118
-0.0983685, -0.308543, -0.449855, -0.723757
-0.381549, -0.64413, -0.467443, -0.980512
-1.29319, 3.00459, 1.31183, -0.449136
-1.00745, -4.39475, 2.31466, -4.58425
-0.359568, 0.836407, -0.285854, 3.97812
0.317408, 2.36552, -0.807358, -0.642377
0.793907, 0.49559, -0.321359, -1.25577
1.05067, -0.415537, -0.00880014, -0.10022
-0.139564, -0.196301, -1.44867, -1.01899
-0.100759, 0.575323, -2.90194, -1.47874
-2.88035, 1.44598, -0.322081, -64.791
0.0168055, 2.07743, -3.5724, -0.316966
0.531267, -1.37051, -3.73067, 1.06746
6553.59, -1.98918, 1.13537, 2.0473
-0.538373, 0.035335, 1.34136, 0.276963
0.678703, 0.664173, -0.25818, -3.17728
-0.174578, 0.169118, 0.53034, 18.6143
1.10012, -1.77455, 1.62514, -0.419866
2.69809, 0.572861, 0.345613, 0.167024
-82.1937, -0.422737, -32.1273, 0.329386
-2.50613, -0.443664, 0.841965, 0.0652533
0.983099, 0.512261, 7.78948, -1.23725
3.10971, -1.73583, -0.816194, 0.354618
-2.24117, 1.09318, 0.150315, 1.16738
-3.57017, 0.732158, 1.38394, -1.16053
-0.578323, -22.76, 0.652797, 0.285923
-6.73436, -0.072305, 1.5781, 0.00659664
-0.890376, -0.700935, -0.129187, -2.68007
-2.04768, -0.120676, 0.129551, -0.0427355
3.53289, -10.0195, 0.281877, 3.40196
-4.27875, 0.230757, -0.795317, 0.50635
-3.84312, -0.54001, 0.798883, -0.446603
13.398, -0.754705, -0.31259, 13.0249
2.26678, 14.5078, 1.6674, -0.313519
2.95555, 0.443691, -1.34014, 1.25242
-0.764963, 3.06107, 18.3717, 1.44017
-0.617273, 4.65422, -0.700762, 0.745565
-0.478997, 0.133615, -0.586185, -1.77144
0.952606, -1.50717, -0.202291, 3.85716
0.471097, -0.290192, 1.159, 0.38627
-1.48238, 2.05144, -1.40554, -0.160628
-0.72416, 0.0203884, 3.20307, 0.290085
4.67127, -0.600484, -1.07342, 2.72494
0.203464, -0.0573143, -0.679239, -6.14123
-0.428849, 2.00444, -2.01853, 3.22003
-2.0683, -4.23117, -10.7606, 0.262988
0.735407, -0.11782, 3.25617, 6.78551
-0.584628, 2.60754, 1.94046, 0.0772158
-0.0955278, 0.740837, -3.0138, -0.641527
-1.1412, -0.927856, 6.81798, -0.125252
1.56719, 40.1134, 3.65179, 1.33082
1.04633, 2.97646, -0.768855, -0.484356
-1.4549, -2.09039, 0.916953, 80.7457
-0.207023, -4.11559, -0.627461, -1.18249
-0.69455, -1.41369, -1.35146, -4.43327
0.000837712, -2.74728, -0.963646, -10.2631
0.125692, -8.14428, 1.25384, 0.0981499
26.9084, 156.274, 0.285673, 0.935175
3.67785, 2.83786, -0.574782, 9.63718
0.358616, -0.00194277, -2.66091, -0.791214
0.888579, 0.419296, 1.14309, -1.59053
-0.6448, 0.612613, 4.19103, 1.48859
1.09184, 0.564916, -0.274328, -1.15276
-1.23226, -0.0976935, -2.07053, -0.94074
-7.62892, 0.274463, -1.76021, 1.16913
-6.59919, 12.2021, -33.0691, -2.47771
-0.72879, -0.214771, -0.490166, -1.30241
1.31276, 1.56833, -0.907747, 10.6357
-1.70481, 43.3323, 0.134416, 4.80748
5.23937, 0.509438, 0.190935, -0.70962
6.28211, -0.454958, -1.58014, 0.188794
-1.17895, 1.12038, -0.0464524, -9.73479
-2.42237, -1.71527, -0.308456, -0.190016
-2.54286, -0.0329152, -1.45735, -0.548397
-2.89277, -0.204233, -1.1458, 2.19644
-1.85165, -0.157675, 1.81525, -31.685
-0.010766, -1.58524, 32.1124, -0.890974
-0.857158, 0.0291228, -3.07799, 0.0669581
1.13564, -1.66745, 1.69098, -0.0471367
9.40362, 0.0981438, -1.08074, -0.174824
0.336416, 1.63346, -2.53823, -4.34797
2.04426, -0.563758, 348.633, 0.782369
2.23375, -0.670646, -0.0668686, 4.60198
