N=1, N=2, N=10, N=100
0.0412485, 0.466574, 0.619692, 1.01476
0.167639, 1.25708, 0.803219, 1.25043
3.24057, 0.375399, 0.931224, 0.873732
0.171456, 3.37111, 1.0446, 0.937729
0.0491941, 3.07882, 0.66708, 1.07172
3.14931, 1.15903, 0.541172, 0.906735
1.59322, 1.67415, 1.97035, 0.879089
2.0305, 1.71255, 0.593524, 1.02198
0.118198, 0.944453, 1.48366, 0.957505
0.839104, 1.68321, 1.3466, 1.07156
0.239937, 0.758402, 0.647714, 0.775911
1.83885, 0.849156, 1.13886, 0.892741
0.683833, 0.146403, 0.86499, 0.96427
0.0671289, 0.18331, 1.03457, 0.981613
2.26183, 0.44189, 0.737869, 0.969678
1.26446, 1.46009, 0.880631, 1.16799
0.942554, 0.0448857, 0.726118, 1.00785
0.679924, 0.30217, 0.631552, 0.995649
1.0046, 0.636971, 0.646527, 1.13347
3.40347, 2.34767, 0.957793, 0.872285
0.315329, 0.0459662, 1.30416, 0.855102
0.358512, 1.20439, 1.34994, 1.05491
2.88409, 0.839007, 0.219355, 0.956407
0.835738, 0.916339, 1.1027, 0.871887
0.100288, 0.735956, 0.900731, 0.83524
1.08093, 0.897442, 0.500708, 1.12203
0.841978, 2.94436, 1.04688, 1.07732
0.2448, 1.09725, 0.61147, 1.10602
1.05694, 0.326461, 0.59911, 1.06861
1.38818, 1.57951, 0.634729, 0.933023
1.15662, 0.581498, 0.927249, 1.12629
1.05964, 2.27373, 0.824434, 0.82254
0.106114, 1.1714, 1.13833, 0.937084
0.159474, 0.86924, 0.863901, 1.00819
0.551298, 1.85702, 0.670909, 1.00218
0.406437, 0.570742, 1.69932, 0.964729
0.513183, 0.517556, 0.666356, 1.11536
0.172865, 0.48302, 1.4794, 1.07307
0.313679, 1.16041, 0.809768, 1.04045
0.798297, 1.05958, 1.09282, 0.780905
0.528793, 1.24664, 1.18291, 1.10281
0.232229, 0.392386, 1.45718, 1.11369
0.861927, 0.871089, 0.652753, 1.29297
0.549203, 0.343317, 1.70173, 1.04333
1.12513, 2.01353, 1.19611, 0.929914
2.14971, 1.50382, 1.55635, 0.899626
0.0372541, 1.52766, 0.872291, 0.983099
0.48544, 0.502475, 1.10432, 0.841051
1.53299, 1.73544, 0.645512, 1.07385
1.57212, 1.22219, 0.760392, 0.943462
1.91092, 0.797898, 1.16601, 0.85713
0.64888, 0.725077, 1.3355, 0.876915
0.525006, 0.315391, 0.628675, 0.987939
0.338396, 1.85894, 1.47227, 1.02141
2.48573, 0.699978, 0.794431, 0.904771
0.681112, 0.235549, 1.0652, 1.08462
0.543912, 0.919617, 1.21011, 0.866058
0.227463, 1.90059, 0.762563, 0.957559
0.881099, 0.851367, 0.28209, 1.04277
2.12097, 2.30303, 1.2832, 0.837427
1.89246, 2.50868, 1.46639, 1.02033
0.0383169, 0.924281, 1.08659, 0.845961
0.0522513, 0.780139, 1.06241, 0.952156
0.0354668, 0.200895, 0.771699, 1.10527
0.139923, 0.906055, 0.589386, 0.965968
0.0604731, 1.74954, 1.23574, 1.07716
3.78404, 0.193215, 0.764506, 0.90912
1.46384, 0.701493, 0.931389, 0.983801
0.927462, 0.490422, 0.460228, 0.893181
1.16995, 0.772514, 0.564679, 1.03986
0.0774008, 0.7873, 0.807703, 1.04302
0.158938, 1.05796, 0.906294, 1.12283
0.369762, 0.988523, 0.811765, 0.865837
0.419144, 0.382593, 0.63778, 1.0399
2.16978, 0.291732, 1.20428, 0.911632
1.00293, 1.74631, 0.739474, 0.818297
0.93861, 1.73692, 0.799323, 0.97503
1.03351, 3.48601, 1.68808, 1.1233
0.276724, 1.42666, 1.17946, 0.949562
0.964645, 1.88935, 1.59971, 1.25649
0.361849, 1.7676, 0.647518, 0.9732
1.11635, 0.618442, 0.998857, 1.0071
1.38176, 0.323292, 0.608617, 0.915893
0.311364, 1.751, 0.577693, 1.0988
3.35083, 2.29573, 1.18055, 1.02132
0.131618, 1.23258, 0.414992, 1.1216
0.30897, 0.855353, 0.895474, 1.00605
1.1679, 1.70925, 0.761099, 1.10792
1.75317, 0.578136, 1.1991, 0.838366
0.129551, 0.223499, 0.75962, 1.00084
1.16752, 2.20824, 1.0689, 0.920647
0.340442, 1.45779, 0.834609, 0.929694
0.790266, 0.276232, 1.66644, 1.05497
0.15477, 1.58476, 1.81517, 0.979899
0.468047, 0.941715, 1.19833, 0.85479
0.921756, 1.41458, 0.62525, 1.10831
0.561227, 0.611849, 0.841383, 0.921554
2.65739, 0.223455, 1.05294, 0.872524
0.250665, 0.666747, 1.03056, 0.97098
1.78152, 1.22841, 0.62859, 1.08362
1.06023, 0.680569, 1.19402, 0.944708
1.01185, 2.38323, 1.63183, 1.07113
1.02592, 0.412303, 0.808392, 1.08898
1.87805, 1.54388, 1.12024, 0.874019
2.82018, 0.934641, 1.19046, 0.984833
0.315713, 0.770819, 0.8949, 0.899182
0.309879, 0.517062, 1.20661, 1.01954
1.34939, 3.00194, 0.474384, 1.11528
1.8509, 1.47924, 0.929437, 1.07542
1.83011, 0.384343, 1.04449, 0.890043
0.191616, 2.37711, 0.865587, 0.820731
0.948805, 0.183345, 0.508249, 1.05851
0.0710225, 0.515359, 1.19548, 0.944139
1.92447, 1.13831, 1.39226, 1.00477
0.469227, 0.958568, 0.689301, 0.983261
0.89341, 2.05412, 1.02009, 0.92051
0.37188, 0.261776, 0.71467, 0.894573
1.98288, 0.741764, 0.761517, 1.0528
0.150271, 0.821345, 0.709617, 1.01879
2.68881, 1.33923, 0.671732, 1.04411
0.108917, 1.15102, 1.03346, 1.10988
0.92322, 1.58155, 0.698628, 1.04568
0.29532, 1.8521, 1.25065, 1.01286
0.246092, 0.968137, 1.02182, 0.929211
2.62959, 0.732806, 0.762589, 1.0266
2.81765, 0.96658, 0.449206, 1.14592
0.0336117, 0.741606, 0.686618, 0.934054
0.246991, 0.499359, 0.941027, 0.942394
1.70683, 0.590484, 1.1031, 0.93858
2.19891, 0.489832, 1.18705, 0.990356
1.48694, 1.49135, 0.734105, 1.03997
0.0783289, 4.54775, 0.898616, 1.0349
0.172019, 1.17163, 0.480456, 1.19263
0.350913, 1.80747, 0.958246, 0.991323
2.10825, 0.180244, 0.603075, 0.963036
0.616175, 2.66995, 1.35704, 1.07681
0.360812, 5.08098, 1.06402, 0.9033
2.18217, 1.02462, 1.10783, 0.993885
0.963281, 0.662041, 1.27364, 1.04613
1.17587, 0.838281, 1.51925, 1.05584
1.10754, 1.79752, 1.23991, 1.2039
1.39509, 0.469731, 1.82175, 1.07274
0.366201, 1.06923, 0.720859, 1.06342
0.205671, 0.280145, 1.06578, 0.873589
0.653145, 0.249401, 1.48313, 0.965849
0.653904, 0.653751, 1.0953, 1.12484
1.75362, 1.49272, 0.902896, 1.02626
1.54776, 0.403784, 0.614544, 0.92429
0.65104, 1.3032, 1.01639, 1.09007
0.328476, 0.444375, 1.37757, 0.900821
1.06119, 0.570701, 0.766353, 0.909864
0.74249, 0.313269, 1.56174, 0.996791
0.855511, 0.203623, 1.0732, 1.27444
1.89728, 0.865286, 1.05709, 1.04643
0.28322, 0.238878, 0.825381, 0.988754
0.19748, 0.323965, 0.933676, 1.17624
2.34392, 0.82023, 1.40576, 1.13465
0.720707, 1.27093, 0.708401, 0.841126
0.426475, 0.283465, 0.84319, 1.04388
0.137197, 1.6683, 0.371775, 1.03858
1.2393, 1.12772, 0.949996, 0.919845
0.497302, 1.1056, 0.663139, 0.928009
1.98573, 0.485523, 0.914495, 1.14013
0.698392, 0.583438, 1.04261, 0.992291
0.732781, 0.48336, 0.739952, 0.96584
2.61126, 0.213197, 0.554426, 0.97782
2.32448, 0.287562, 1.35013, 0.955325
0.865115, 0.932142, 1.0053, 0.996148
0.173537, 0.784764, 1.49091, 0.934512
2.30228, 0.701302, 0.930683, 1.0982
1.23027, 0.907133, 0.879108, 1.13843
5.17596, 0.784177, 1.2147, 0.81645
0.928094, 1.1001, 0.636342, 0.979969
1.81715, 0.565294, 1.11976, 1.11223
2.03954, 0.953489, 0.865789, 1.00843
3.44231, 1.68585, 0.985597, 1.15649
0.930735, 0.854679, 1.12101, 1.058
0.126546, 0.381652, 0.754984, 1.04316
1.55283, 1.37224, 0.553908, 1.06225
0.100081, 1.46836, 1.14231, 1.05826
0.477684, 1.38031, 1.33144, 0.97549
1.20966, 0.30057, 0.903015, 0.973747
0.00125089, 1.0623, 0.555822, 0.988664
1.62659, 0.610303, 0.612636, 1.04679
3.95122, 2.57064, 1.08189, 1.00658
1.15027, 0.813216, 0.778339, 1.14151
0.127339, 0.528765, 0.872494, 0.935262
0.630669, 1.28832, 0.801054, 1.00132
0.691491, 0.80549, 0.661916, 0.920886
0.279265, 1.08244, 0.67122, 1.0353
1.50573, 1.03833, 0.988236, 0.94861
0.124282, 1.33896, 1.00222, 1.03696
0.132695, 1.77134, 1.39955, 0.954863
0.268603, 0.725846, 0.865017, 0.897497
0.814856, 0.636938, 0.774702, 1.06944
0.186791, 1.23884, 0.694647, 0.923566
2.6978, 0.57062, 1.43204, 1.20881
2.28918, 1.49121, 1.09494, 0.935271
0.321218, 1.96106, 1.2055, 1.10506
1.21635, 0.0948829, 1.49638, 1.16081
0.999804, 3.12126, 0.862819, 1.00624
0.0720187, 0.696347, 0.405919, 1.06016
1.04708, 0.914774, 1.10185, 0.994198
0.20941, 0.544773, 0.633737, 1.05005
0.573999, 0.263772, 1.07639, 0.809559
1.40659, 0.691427, 0.933222, 0.993287
0.0648483, 0.878205, 0.640649, 0.955573
1.57527, 1.01956, 1.09105, 0.974263
1.59513, 0.451244, 0.907206, 0.962225
0.0417146, 0.295039, 0.712072, 1.04784
0.218094, 1.06174, 1.03691, 1.00304
0.352724, 1.14957, 0.854414, 0.85642
0.413821, 0.826512, 0.702471, 1.28742
1.29783, 0.590227, 0.873529, 0.939213
0.834362, 0.879782, 1.04981, 1.15834
0.131876, 2.17358, 1.05602, 0.898248
0.776335, 0.799502, 0.814343, 1.08832
1.09751, 0.595834, 1.21894, 1.0322
0.98512, 1.66693, 0.805493, 1.12906
0.360497, 0.887639, 0.824387, 1.0133
0.373407, 0.173927, 1.53337, 0.986606
0.0365155, 3.29856, 1.01007, 1.15897
2.23681, 0.203405, 0.411105, 0.971356
0.492865, 0.556026, 0.944821, 0.998796
1.03932, 0.432321, 1.21047, 1.01386
0.426876, 0.297416, 1.50197, 1.15164
0.990531, 0.738514, 0.774746, 0.886855
0.138666, 1.80713, 0.910064, 0.924378
0.231134, 1.43519, 1.09226, 1.04697
0.278667, 0.725137, 1.1453, 1.08585
1.38388, 0.431688, 0.892259, 1.02073
0.390281, 4.2485, 1.06759, 0.909395
0.680327, 2.5829, 0.891102, 1.07883
0.6368, 0.80573, 0.887773, 0.972175
1.45944, 1.85771, 1.07188, 0.927313
2.31133, 0.753591, 0.703396, 0.963411
1.87654, 1.11182, 0.396401, 1.01157
0.0487952, 0.806566, 0.535487, 0.934269
0.727353, 1.19837, 1.16951, 0.908115
0.362159, 2.52211, 1.83478, 1.0731
1.35877, 0.895008, 1.14529, 0.948005
1.45851, 0.61682, 0.666302, 1.11144
0.0447344, 1.63751, 1.19281, 0.941574
0.227056, 0.409559, 0.648867, 0.99273
2.98732, 0.337548, 1.62023, 1.06693
1.90866, 1.08191, 0.989409, 1.10985
0.0496399, 0.185871, 1.31642, 1.0197
0.34537, 0.946473, 0.999196, 1.34921
0.242235, 1.76503, 1.80385, 0.772713
1.40322, 2.2343, 0.940332, 1.19022
0.680815, 0.741126, 0.688796, 1.07326
0.0497186, 0.359781, 0.984577, 0.866688
0.0443634, 0.736566, 1.01688, 0.884734
1.20212, 0.769981, 0.911898, 0.964698
0.0884721, 0.349601, 1.05032, 1.14127
0.165042, 1.31091, 1.10165, 0.895758
0.408533, 1.60532, 0.710626, 0.885091
0.424467, 1.1293, 0.892148, 0.983836
0.0444048, 0.310675, 1.26706, 0.943866
1.20513, 0.111326, 0.889933, 1.04356
0.517778, 0.646449, 1.46887, 0.935064
0.913506, 1.37329, 0.846644, 1.11772
0.740097, 0.764251, 1.5977, 1.0148
3.22171, 0.535665, 0.993409, 1.01165
0.165028, 2.34962, 0.743729, 1.00638
1.51677, 1.12507, 0.351217, 1.11652
1.87305, 1.75039, 1.26699, 1.05013
0.659238, 0.638779, 0.814693, 0.877719
0.912956, 0.626013, 0.865003, 1.02341
0.634125, 0.875507, 0.995214, 1.04234
0.0202532, 1.31478, 0.922418, 1.15567
1.46016, 0.272659, 1.07565, 0.872921
3.69876, 0.676531, 0.927135, 1.05659
2.2476, 0.440036, 1.01965, 0.990486
0.383435, 0.173352, 0.736478, 1.10148
3.46448, 1.21579, 0.946019, 1.10846
0.289265, 2.15893, 0.760279, 0.836412
4.66514, 1.0441, 1.2811, 0.923235
0.910508, 0.281838, 0.53384, 1.06854
0.635082, 3.39462, 1.22189, 0.878123
0.187754, 2.34865, 0.392457, 0.891066
0.630696, 2.45743, 1.37748, 0.900715
4.10367, 0.846212, 1.50313, 0.988229
0.743355, 0.957025, 1.76335, 0.906028
0.1056, 1.43074, 1.31534, 1.04253
0.643791, 0.966855, 0.936572, 1.00663
0.0485094, 0.175138, 0.605572, 1.02142
2.43253, 0.889087, 0.595068, 0.864213
0.853339, 1.65161, 1.24547, 0.785828
2.08015, 0.35633, 1.07285, 1.0693
0.09559, 1.09442, 1.03107, 0.962978
0.0884442, 1.64714, 0.977999, 1.0113
0.365045, 1.77065, 0.912986, 0.986212
0.81538, 0.583493, 1.29721, 0.908127
5.64523, 3.16965, 1.44889, 1.13034
0.194003, 0.467615, 0.993633, 0.874451
0.405056, 1.02286, 1.21751, 0.932368
0.877875, 2.08315, 0.835954, 0.980872
1.40261, 0.501008, 1.11005, 1.03727
0.275768, 0.829094, 1.34331, 0.9965
0.354086, 1.58657, 0.468424, 0.956698
3.29713, 1.18094, 0.790923, 1.08984
0.690099, 0.187522, 1.13582, 1.08807
0.109495, 1.27234, 1.08679, 1.25143
1.69696, 0.447034, 1.24013, 0.947033
0.208611, 0.886209, 1.13789, 1.02177
0.0702372, 0.409833, 0.711943, 0.992658
0.288085, 0.62153, 0.827463, 1.00567
0.254986, 1.84836, 0.956467, 0.99652
2.26024, 0.0467937, 0.65986, 0.916644
2.99368, 0.312848, 1.29339, 0.919982
0.762174, 0.679704, 0.867808, 1.02163
0.559616, 1.12857, 0.743334, 1.04103
0.8887, 0.191358, 1.24776, 0.889278
0.414923, 0.648108, 0.638255, 0.863499
0.509681, 0.549213, 0.723512, 1.19288
0.303581, 2.13679, 1.67004, 0.822669
1.23287, 0.779843, 0.579076, 0.899347
0.013918, 0.665619, 1.16691, 1.20356
0.65733, 0.740201, 0.826071, 1.12037
2.00061, 0.530085, 0.623256, 1.06872
1.24986, 1.58717, 1.62114, 1.01924
0.155053, 2.2378, 0.279842, 0.904832
0.375202, 1.06485, 1.29592, 0.983278
1.16843, 0.891001, 0.890952, 0.907972
0.524486, 0.603062, 1.07843, 1.07222
0.0449316, 0.510757, 0.872099, 1.00492
0.773463, 0.762837, 1.24949, 0.911733
0.606904, 0.852174, 0.796546, 0.978166
1.24274, 0.136247, 1.22293, 0.948931
0.611304, 0.467638, 1.00075, 1.07078
0.285931, 0.330682, 1.14963, 0.973126
1.28965, 1.58327, 0.750017, 1.07397
0.331978, 1.63174, 1.25919, 1.13841
0.294598, 2.72052, 1.22582, 1.15559
0.126962, 0.196302, 0.965341, 1.07235
1.49479, 0.257797, 0.647838, 0.942291
3.13853, 1.25658, 0.574878, 0.985156
0.920047, 0.864808, 1.18345, 1.06254
0.217255, 0.23822, 0.485125, 0.865258
0.945431, 0.448553, 0.707906, 1.08164
0.644849, 0.613036, 1.00507, 0.976928
0.858904, 0.642921, 1.16592, 0.987081
2.238, 1.36243, 0.910753, 1.00083
1.24688, 0.930419, 0.713098, 1.19622
0.477588, 1.18945, 0.945973, 1.1613
0.122989, 3.36495, 1.30207, 1.05042
1.11456, 0.889432, 0.754122, 0.940088
0.549382, 0.554911, 1.7327, 1.02879
1.13486, 0.409366, 1.09315, 1.00035
1.37652, 1.56205, 1.06175, 0.981556
1.19639, 0.361115, 2.08842, 0.998821
0.848097, 1.1031, 1.38423, 0.912409
1.06464, 0.168062, 1.74018, 1.03458
0.0487277, 1.42703, 1.35118, 0.892031
0.750218, 0.687654, 1.53833, 0.959872
0.56521, 1.07945, 0.887987, 0.962947
0.327489, 0.631335, 0.703638, 1.15661
1.55315, 0.854985, 1.15698, 1.09704
0.789033, 2.55267, 0.976525, 0.870607
1.20911, 1.54129, 1.2201, 1.00115
0.891981, 1.05124, 0.803479, 0.988125
0.536371, 2.91867, 0.632381, 0.985533
1.36331, 2.0723, 0.971764, 1.14616
1.31341, 0.28864, 0.521981, 0.917835
0.312712, 0.897017, 0.914779, 1.14638
0.629861, 1.26088, 0.773177, 0.942035
3.20608, 2.23687, 0.54963, 0.92362
0.485598, 0.355669, 0.812552, 1.01305
1.17441, 0.64084, 0.59727, 1.02863
1.74406, 0.257897, 1.61936, 0.859147
0.312723, 0.30063, 1.07177, 1.21328
0.0478394, 1.1997, 1.32498, 0.915105
0.0103057, 2.02743, 0.318715, 1.10281
1.82397, 1.79405, 1.2435, 0.960722
1.5146, 0.57597, 0.707434, 1.03392
0.688636, 0.253188, 0.719536, 1.0259
0.395409, 0.737165, 0.633278, 0.951755
0.487633, 0.83592, 1.27377, 1.08597
0.272174, 1.24946, 0.617806, 1.11525
0.515737, 0.830462, 1.28672, 0.903164
0.833252, 1.8232, 0.995647, 1.08406
0.347835, 1.00187, 1.31292, 0.867024
1.89848, 0.520791, 0.709827, 1.02998
0.936139, 0.11017, 0.636182, 0.972208
0.180551, 0.995678, 1.4234, 0.837324
0.16242, 0.78464, 0.649514, 0.838154
0.925941, 1.68257, 1.18, 1.00857
0.568383, 0.281693, 0.654286, 1.08345
1.13894, 1.71543, 0.767535, 1.16432
2.17363, 0.842104, 1.14187, 1.12154
0.727148, 0.449861, 0.465259, 0.898419
1.55389, 1.21351, 0.979382, 1.0174
0.988503, 1.42225, 0.938969, 1.04028
0.439644, 0.184208, 0.911539, 0.934261
0.123262, 0.577446, 0.347001, 1.08083
1.25774, 1.1456, 0.798413, 1.11135
1.466, 1.13183, 1.46012, 0.976829
2.83197, 0.247372, 1.15582, 0.879584
1.45475, 1.25227, 0.742082, 1.07054
0.664204, 0.807549, 1.44002, 1.0951
4.12471, 1.05553, 1.4069, 1.01273
1.2286, 0.354589, 0.813451, 0.935588
2.46501, 0.99669, 1.27365, 0.865561
0.735053, 2.01279, 1.08808, 0.9375
0.313736, 0.486256, 0.361104, 1.02173
0.164133, 0.454391, 0.827791, 1.0698
4.24716, 0.636902, 0.656291, 1.09057
0.284118, 0.257649, 1.09814, 0.938099
0.520169, 0.46037, 1.20695, 0.990967
1.82315, 0.598701, 1.05647, 0.992484
0.784938, 3.4533, 1.10818, 1.04356
1.77, 1.62855, 0.705623, 1.2533
0.852802, 1.43444, 0.89567, 1.01448
0.670079, 2.21532, 1.28892, 1.05579
1.72981, 1.54445, 1.00746, 0.923677
0.0689818, 0.760386, 1.07299, 0.921487
1.65033, 0.811933, 1.29592, 0.977332
3.12448, 0.906866, 1.18779, 1.1837
0.108519, 0.938991, 0.582151, 1.01467
0.445146, 1.71746, 0.987503, 1.04908
0.577034, 1.37038, 0.676251, 1.03196
0.384031, 2.48112, 0.527077, 1.13369
0.579135, 0.243718, 0.809121, 1.09665
0.555688, 1.28637, 1.02359, 1.11779
0.951632, 0.772475, 0.883948, 0.942047
0.574698, 1.06523, 0.721774, 1.1527
0.640834, 1.14674, 0.768382, 1.18443
1.08782, 0.553449, 1.19275, 0.894506
0.235739, 1.08687, 0.814588, 0.868507
0.1326, 0.697269, 0.751888, 1.08805
0.79815, 0.246098, 0.571028, 1.05821
3.17681, 0.926982, 0.876305, 1.15535
1.26893, 0.398617, 0.650998, 0.96454
2.10761, 1.69317, 0.572324, 1.05236
0.059526, 0.0877925, 1.60049, 1.01
0.167164, 0.426425, 0.909553, 1.07873
0.738549, 1.02049, 0.878355, 0.77522
0.166596, 1.46592, 1.5273, 0.86661
0.0709533, 0.500813, 1.04993, 0.957814
1.8874, 1.09349, 1.3901, 0.990736
2.06159, 1.06044, 0.873794, 1.0834
1.39596, 0.334076, 1.35592, 1.12244
0.389174, 0.833438, 1.16991, 1.05446
0.0927089, 0.109298, 1.10041, 0.978798
0.225527, 0.338675, 0.647807, 0.956735
0.253662, 0.958122, 0.644308, 1.05484
2.86105, 0.946074, 1.56701, 0.98236
1.61059, 1.30488, 0.566655, 0.935572
0.596759, 1.51436, 0.902565, 0.955804
0.545779, 2.31095, 1.15114, 0.869664
0.832089, 0.26184, 0.932672, 0.963765
0.224865, 1.75377, 0.878042, 0.991106
0.0418593, 1.81969, 1.15913, 1.02545
1.18028, 0.633411, 0.986923, 0.967032
1.52043, 0.380071, 1.12375, 1.31767
0.648386, 0.355551, 0.774884, 1.00629
0.15808, 1.25348, 0.928561, 1.01159
1.55961, 0.220193, 0.986967, 1.04335
1.61978, 1.96826, 1.47536, 0.915488
1.41045, 0.314702, 0.867312, 1.02555
1.67676, 1.75593, 0.864009, 0.906459
0.47209, 1.00472, 0.506032, 1.02528
0.311359, 1.73143, 1.16804, 0.879465
2.28691, 0.948175, 1.17572, 0.933491
0.765069, 0.722331, 1.12699, 0.935671
0.452528, 0.476653, 0.52738, 1.02001
0.566894, 0.0988513, 0.713987, 0.983361
0.352892, 1.11671, 0.748367, 1.15613
0.601341, 0.489698, 1.63745, 0.957801
2.17531, 0.587931, 0.507297, 1.10554
0.018783, 1.40009, 0.899142, 0.941516
0.278034, 0.319592, 0.984126, 0.932575
0.861309, 0.427909, 0.796282, 1.15887
1.94283, 0.724122, 0.800951, 1.0712
0.545277, 0.799753, 1.1785, 0.948054
0.42419, 0.995078, 1.01222, 0.892048
1.07599, 1.13207, 0.840371, 1.17557
0.644752, 0.666174, 0.909689, 0.995375
0.785654, 0.411721, 0.549541, 1.05682
2.84695, 0.711275, 0.700347, 0.960774
0.263869, 1.27658, 0.861972, 0.8724
2.05106, 0.370044, 0.447552, 0.919005
0.145905, 0.705796, 1.16763, 0.885027
1.08876, 0.80876, 1.09737, 1.15002
0.457207, 1.17978, 0.621955, 0.972248
0.0480315, 0.0978792, 0.682443, 0.894228
0.299362, 0.87828, 0.839123, 1.19417
1.65204, 0.419852, 0.782818, 0.803158
0.0850117, 0.356483, 0.593149, 0.997556
0.58414, 0.451036, 1.51291, 1.1084
1.23356, 2.99823, 1.14836, 0.942512
0.815505, 0.762889, 1.33821, 0.919124
0.622336, 1.046, 0.514732, 0.987755
0.688079, 0.841445, 1.35538, 0.909347
0.126543, 0.168726, 2.16123, 1.05068
0.26833, 2.30583, 1.27774, 0.908412
0.825367, 0.837257, 0.81287, 0.846283
0.595807, 0.839097, 1.93362, 1.02849
1.42036, 1.28488, 1.14874, 0.884287
2.97313, 0.502672, 0.625829, 0.958484
3.35021, 0.231864, 0.999949, 0.855645
3.96388, 2.41393, 1.52029, 0.962874
0.48473, 1.294, 0.858617, 1.02364
0.289076, 0.861503, 1.07109, 1.02897
1.6032, 1.082, 1.7314, 0.948028
0.0752984, 0.197126, 0.98952, 0.919728
1.22855, 0.711428, 0.525307, 0.921837
1.02161, 0.804874, 0.753398, 1.0373
0.565444, 1.14525, 0.808166, 1.24394
0.0830388, 0.557142, 1.3366, 0.905162
0.273472, 2.70641, 0.881302, 1.12979
0.46972, 0.36676, 0.899171, 1.03113
0.391166, 2.54607, 0.928191, 1.00018
0.834416, 3.60362, 1.07587, 1.12774
0.755669, 2.78686, 1.1003, 1.12318
0.451438, 0.650363, 0.934187, 0.923358
1.73631, 0.550819, 1.11958, 0.999427
0.183819, 0.501996, 0.942037, 1.15519
0.843465, 0.247449, 0.969907, 0.864036
1.83729, 0.619278, 0.843729, 1.02461
0.00851559, 0.819682, 1.40842, 1.17427
0.995593, 0.455142, 0.817451, 0.914076
1.37593, 0.460228, 1.47076, 0.982661
1.44271, 0.706468, 0.849725, 1.11812
0.254495, 0.916497, 0.972085, 0.923413
0.721564, 1.33123, 1.43161, 0.825359
0.0483889, 1.46117, 0.953496, 1.0478
1.60588, 0.32054, 1.26224, 0.905267
0.568659, 2.12358, 1.54071, 0.898539
1.12703, 1.38864, 1.03809, 1.07517
1.35614, 0.596884, 0.825089, 0.959866
0.679313, 0.324639, 1.4353, 1.03849
2.30184, 0.818483, 1.17489, 0.905305
1.90655, 0.686646, 0.910282, 1.00937
1.95474, 1.18478, 1.49375, 1.12528
0.904723, 0.878585, 0.762383, 0.969658
0.931846, 2.32238, 1.03702, 1.00881
0.148671, 2.03748, 1.29014, 0.975073
0.0752523, 0.18113, 0.704517, 1.04137
0.0465383, 1.01147, 1.19408, 1.10731
7.15434, 1.83682, 0.682571, 1.02947
0.326991, 0.84709, 0.926467, 1.06116
2.3326, 0.456299, 0.692168, 0.96664
0.156325, 2.26709, 0.838702, 0.91628
0.581371, 0.195644, 1.29569, 1.09973
2.12487, 1.10692, 0.655626, 0.941763
0.402424, 0.697659, 1.27306, 0.867754
1.94912, 1.17925, 1.36727, 1.08187
2.12245, 0.898, 0.729709, 0.979607
0.533831, 0.714669, 0.781305, 0.874104
0.0909832, 2.05767, 0.957459, 0.918455
1.5703, 1.55095, 1.18903, 0.994269
1.3661, 0.450722, 0.91186, 0.943457
0.668666, 1.03188, 1.57319, 1.05899
0.40752, 0.935486, 0.716073, 0.8976
0.745565, 0.533596, 0.704598, 1.1498
0.700229, 0.128316, 0.790387, 1.02586
1.28206, 0.200071, 0.506951, 0.946359
0.606152, 1.26606, 0.759861, 1.05668
1.78535, 1.96194, 0.76196, 1.00114
0.843493, 0.759344, 1.1976, 1.02141
3.76166, 0.348314, 0.86114, 0.94323
2.56814, 0.586779, 0.845928, 0.951943
1.42675, 2.24372, 1.61322, 1.22688
1.00839, 1.57118, 1.80684, 1.0294
2.27661, 0.486725, 1.16587, 1.03302
0.397623, 0.681492, 0.558531, 1.06413
0.121564, 1.67987, 0.910101, 0.947593
1.3577, 0.237585, 0.981689, 0.850833
0.124008, 0.864678, 0.746401, 0.951447
0.707381, 2.53027, 1.4945, 1.05475
2.34679, 0.468319, 2.01194, 1.04943
1.18724, 2.04783, 1.36938, 0.899543
0.0157948, 0.459629, 0.859817, 0.854725
0.457716, 2.10752, 0.891608, 0.859781
1.71195, 1.24866, 0.725807, 1.07757
0.154293, 1.2304, 1.23706, 1.13369
0.143001, 3.95036, 0.969587, 0.939171
0.980003, 1.12071, 0.636902, 0.788361
0.6643, 1.43392, 0.580811, 1.07066
5.96736, 0.40179, 1.36752, 1.04009
0.0448965, 0.606799, 1.21854, 0.930902
0.714221, 0.771274, 0.991311, 1.02485
0.956193, 1.15869, 0.92037, 1.00083
1.95062, 4.04908, 1.04445, 1.10331
0.127382, 0.666794, 0.730029, 0.910855
0.287911, 2.09831, 0.939992, 0.989674
0.419473, 1.4925, 0.89722, 0.954991
1.97366, 0.404296, 1.64288, 0.9552
4.77413, 0.615956, 0.841902, 1.04602
0.134955, 0.700862, 1.06541, 1.01334
2.89229, 0.188427, 0.703822, 1.06163
1.32383, 0.295062, 1.49049, 1.0678
2.72907, 0.525264, 1.11269, 0.922398
0.429407, 0.914968, 1.067, 1.09937
0.51806, 0.487834, 0.934126, 1.01963
0.901902, 0.456226, 1.27929, 0.963403
1.25208, 0.15213, 1.02428, 1.00093
0.481833, 0.792545, 1.11702, 0.887874
0.193303, 0.577786, 1.38244, 1.05827
0.032846, 1.55983, 1.32802, 1.03157
1.54393, 1.01288, 1.20498, 1.03442
0.317912, 0.616621, 0.417477, 1.06854
0.139208, 0.542623, 0.697121, 0.983878
1.27177, 1.88554, 1.00288, 1.17021
